OID_,fd_id,bid,cbfips,st_damcat,occtype,bldgtype,number_of_story,sqft,foundation,FFE,med_yr_blt,BRV,val_cont,val_vehic,ftprntid,ftprntsrc,source,students,pop2amu65,pop2amo65,pop2pmu65,pop2pmo65,o65disable,u65disable,y_column,x_column,flood_zone,grnd_elv_m,DEM,R10,R50,R100,R500
1674943,489071249,76X6MFFQ+HCX-5-5-6-6,4.82E+14,RES,RES1-1SNB,W,1,2100,no_basement,0.5,1974,174358.8,87179.4,27000,48201_2636263,Bing,P,0,0,0,0,0,0.24,0.03,29.67397874,-95.51140305,A/AE,17.92730713,58.81662632,59.75189,61.49826,61.95535,63.04708
1674944,489071250,76X6MFFQ+PJQ-6-4-7-5,4.82E+14,RES,RES1-1SNB,W,1,2100,no_basement,0.5,1974,174358.8,87179.4,27000,48201_2636264,Bing,P,0,0,0,0,0,0.24,0.03,29.67433445,-95.51089178,A/AE,18.01819038,59.11479974,59.74188,61.49249,61.94951,63.0403
1674945,489071251,76X6MFFQ+P7G-8-6-7-6,4.82E+14,RES,RES1-1SNB,W,1,2395,no_basement,0.5,1974,260563.989,130281.994,27000,48201_2636265,Bing,P,0,1,0,1,0,0.24,0.03,29.67431068,-95.51178528,A/AE,18.0520649,59.22593659,59.75364,61.49927,61.95638,63.04828
1674946,489071252,76X6MFFQ+H7P-4-5-4-5,4.82E+14,RES,RES1-1SNB,W,1,1796,no_basement,0.5,1974,218417.623,109208.811,27000,48201_2636266,Bing,P,0,0,0,0,0,0.24,0.03,29.67395963,-95.51180688,A/AE,17.86521721,58.61291923,59.76324,61.5,61.95594,63.04586
1674947,489071253,76X6MFFQ+VJ9-7-4-5-4,4.82E+14,RES,RES1-1SNB,W,1,1559,no_basement,0.5,1974,140301.899,70150.9497,27000,48201_2636267,Bing,P,0,0,0,0,0,0.24,0.03,29.67467263,-95.51088863,A/AE,18.02991867,59.15327837,59.73796,61.49023,61.94722,63.03764
1674948,489071254,76X6MFFQ+HJJ-7-8-5-7,4.82E+14,RES,RES1-1SNB,W,1,2256,no_basement,0.5,1974,181998.342,90999.171,27000,48201_2636268,Bing,P,0,0,0,0,0,0.24,0.03,29.67397418,-95.51097815,A/AE,18.26438522,59.92252562,59.7471,61.4955,61.95256,63.04384
1675221,489071255,76X6MFFQ+J77-3-3-3-4,4.82E+14,RES,RES1-1SNB,W,1,1792,no_basement,0.5,1974,218093.481,109046.74,27000,48201_2636271,ORNL,P,0,1,0,1,0,0.24,0.03,29.67404203,-95.51182779,A/AE,17.99440575,59.03676615,59.76383,61.50002,61.95589,63.04567
1675222,489071256,76X6MFFQ+JJ3-5-5-5-5,4.82E+14,RES,RES1-1SNB,W,1,1796,no_basement,0.5,1974,155977.729,77988.8646,27000,48201_2636272,ORNL,P,0,1,0,1,0,0.24,0.03,29.67401346,-95.51094348,A/AE,17.87792206,58.65460181,59.7471,61.4955,61.95256,63.04384
1675223,489071257,76X6MFFQ+JG5-6-2-5-2,4.82E+14,RES,RES1-1SNB,W,1,1792,no_basement,0.5,1974,155711.496,77855.748,27000,48201_2636273,ORNL,P,0,0,0,0,0,0.24,0.03,29.67400898,-95.51114536,A/AE,18.01740265,59.11221531,59.74955,61.49691,61.95399,63.0455
1675224,489071258,76X6MFFQ+P68-3-3-4-3,4.82E+14,RES,RES1-2SNB,W,2,2092,no_basement,0.5,1974,177468.485,88734.2427,27000,48201_2636275,ORNL,P,0,0,0,0,0,0.24,0.03,29.674277,-95.51191632,A/AE,17.85527229,58.58029155,59.75896,61.49984,61.95634,63.04725
1675225,489071259,76X6MFFQ+QJ4-5-4-5-4,4.82E+14,RES,RES1-1SNB,W,1,1559,no_basement,0.5,1974,140301.899,70150.9497,27000,48201_2636278,ORNL,P,0,0,0,0,0,0.24,0.03,29.6743852,-95.51091973,A/AE,17.89293289,58.70384995,59.74319,61.49325,61.95028,63.04118
1675226,489071260,76X6MFFQ+Q75-5-4-6-3,4.82E+14,RES,RES1-1SNB,W,1,2100,no_basement,0.5,1974,174358.8,87179.4,27000,48201_2636279,ORNL,P,0,1,1,1,1,0.24,0.03,29.67438902,-95.5117547,A/AE,17.93929291,58.85594974,59.7527,61.49873,61.95583,63.04764
1675228,489071262,76X6MFFQ+RFJ-5-3-4-1,4.82E+14,RES,RES1-1SNB,W,1,1590,no_basement,0.5,1974,201022.11,100511.055,27000,48201_2636280,ORNL,P,0,0,0,0,0,0.24,0.03,29.67459477,-95.51134896,A/AE,18.23089981,59.81266534,59.74519,61.4944,61.95145,63.04255
1675230,489071264,76X6MFFQ+WJ5-9-5-9-6,4.82E+14,RES,RES1-1SNB,W,1,1796,no_basement,0.5,1974,155977.729,77988.8646,27000,48201_2636282,ORNL,P,0,0,0,0,0,0.24,0.03,29.67475872,-95.51090157,A/AE,17.9644146,58.93836998,59.73829,61.49043,61.94742,63.03786
1703088,489099108,76X6MHR2+GW5-2-2-3-2,4.82E+14,RES,RES1-1SNB,W,1,1399,no_basement,0.5,1995,201773.83,100886.915,27000,48201_2670965,NGA,P,0,3,1,2,1,0.24,0.03,29.69125135,-95.44763019,A/AE,14.60234261,47.90794971,47.53762,49.82094,51.79952,53.2862
1703373,489099375,76X6MFJ8+H6J-5-4-4-4,4.82E+14,RES,RES1-1SNB,W,1,2168,no_basement,0.5,1972,152971.27,76485.6351,27000,48201_2671254,Bing,P,0,9,1,5,1,0.24,0.03,29.68147119,-95.53447889,A/AE,18.43395615,60.47886068,62.50214,64.80199,65.4418,66.65718
1703374,489099376,76X6MFJ8+H74-4-4-4-3,4.82E+14,RES,RES1-1SNB,M,1,1672,no_basement,0.5,1972,127363.623,63681.8117,27000,48201_2671256,Bing,P,0,9,2,6,2,0.24,0.03,29.6813905,-95.5342865,A/AE,18.50568008,60.71417545,62.4976,64.79868,65.43854,66.65395
1703375,489099377,76X6MFJ8+F99-4-4-5-3,4.82E+14,RES,RES1-1SNB,W,1,2320,no_basement,1.5,1972,159703.603,79851.8016,27000,48201_2671257,Bing,P,0,9,2,6,2,0.24,0.03,29.68115267,-95.53400321,A/AE,18.56046867,60.89392804,62.49017,64.79324,65.43318,66.64865
1703376,489099378,76X6MFJ8+65R-2-2-2-1,4.82E+14,RES,RES1-3SNB,W,2,1844,no_basement,0.5,1972,146005.19,73002.5954,27000,48201_2671258,Bing,P,0,9,2,6,2,0.24,0.03,29.68060333,-95.53460051,A/AE,18.56439972,60.90682517,62.49159,64.79428,65.43421,66.64966
1703377,489099379,76X6MFJ8+84M-6-4-5-3,4.82E+14,RES,RES1-1SNB,C,1,1740,no_basement,0.5,1972,131203.864,65601.9324,27000,48201_2671259,Bing,P,0,10,2,6,2,0.24,0.03,29.68084805,-95.53471122,A/AE,18.50850868,60.72345563,62.49898,64.79969,65.43953,66.65493
1703378,489099380,76X6MFJ8+3PX-4-5-3-3,4.82E+14,RES,RES1-1SNB,M,1,1985,no_basement,0.5,1972,144171.8,72085.9002,27000,48201_2671260,Bing,P,0,9,2,5,2,0.24,0.03,29.68024263,-95.53314722,A/AE,18.61691666,61.07912484,62.46211,64.77271,65.41297,66.62863
1707588,489103616,76X6MFFQ+VRR-11-4-9-5,4.82E+14,RES,RES1-1SNB,W,1,1860,no_basement,0.5,1974,160188.184,80094.0924,27000,48201_2675746,Bing,P,0,2,1,2,1,0.24,0.03,29.6747444,-95.51048616,A/AE,17.94696999,58.88113701,59.73132,61.48641,61.94335,63.03313
1707589,489103617,76X6MFFQ+WQ5-11-4-8-5,4.82E+14,RES,RES1-1SNB,W,1,2092,no_basement,0.5,1974,173947.222,86973.6113,27000,48201_2675747,ORNL,P,0,1,0,1,0,0.24,0.03,29.67477352,-95.5105155,A/AE,17.94696999,58.88113701,59.7328,61.48727,61.94421,63.03413
1716748,489112813,76X6MFGQ+2HP-7-7-6-8,4.82E+14,RES,RES1-1SNB,W,1,2100,no_basement,0.5,1974,241328.43,120664.215,27000,48201_2685611,Bing,P,0,1,0,1,0,0.24,0.03,29.67509475,-95.51105914,A/AE,18.12633324,59.46959914,59.73566,61.48891,61.94589,63.03608
1716750,489112817,76X6MFGQ+3PP-6-6-6-5,4.82E+14,RES,RES1-1SNB,W,1,2072,no_basement,0.5,1974,172909.825,86454.9127,27000,48201_2685612,Bing,P,0,1,0,1,0,0.24,0.03,29.67521076,-95.51067407,A/AE,17.75193596,58.24126157,59.72936,61.48529,61.94221,63.03181
1716753,489112822,76X6MFGQ+2HV-7-8-6-8,4.82E+14,RES,RES1-1SNB,W,1,2072,no_basement,0.5,1974,172909.825,86454.9127,27000,48201_2685614,ORNL,P,0,1,1,1,1,0.24,0.03,29.67512416,-95.51108377,A/AE,18.12633324,59.46959914,59.73566,61.48891,61.94589,63.03608
1763766,489159840,76X6P98C+W45-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,2020,no_basement,0.5,1987,173281.7,86640.8502,27000,none_377607,,P,0,3,1,2,1,0.24,0.03,29.71727275,-95.62965537,A/AE,18.66360283,61.23229471,78.26124,80.32753,80.84965,82.42532
1775998,489172052,76X6MFJ7+GWF-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,1992,no_basement,0.5,1972,152160.433,76080.2169,27000,none_424917,,P,0,6,1,3,1,0.24,0.03,29.68131749,-95.53520461,A/AE,18.40522385,60.3845946,62.55819,64.84912,65.49155,66.72223
1775999,489172053,76X6MFJ7+FR5-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,1982,no_basement,0.5,1972,171353.397,85676.6988,27000,none_424919,,P,0,7,2,3,2,0.24,0.03,29.68114391,-95.5353862,A/AE,18.2057724,59.73022632,62.54627,64.83894,65.48071,66.70772
1776000,489172054,76X6MFH8+VQ6-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,1696,no_basement,0.5,1972,138357.617,69178.8088,27000,none_424982,,P,0,7,2,4,2,0.24,0.03,29.67965264,-95.53310533,A/AE,18.42291069,60.44262231,62.45778,64.76954,65.40984,66.62554
1777084,489173156,76X6MFV3+7CW-0-0-0-0,4.82E+14,RES,RES1-1SNB,M,1,1664,no_basement,0.5,1976,147000.741,73500.3709,27000,none_426645,,P,0,2,0,1,0,0.24,0.03,29.69323582,-95.5464349,A/AE,20.98634911,68.8528536,65.14996,67.30291,67.87395,69.12765
1778325,489174397,76X6MFJ9+8HJ-0-0-0-0,4.82E+14,RES,RES1-1SNB,C,1,1641,no_basement,0.5,1972,145396.206,72698.1034,27000,none_430778,,P,0,3,1,1,1,0.24,0.03,29.68083954,-95.53111686,A/AE,18.69847107,61.34669182,62.08582,64.55163,65.24437,66.43539
1778588,489174663,76X6MFFQ+XFP-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,2257,no_basement,0.5,1974,186546.663,93273.3315,27000,none_431465,,P,0,1,1,1,1,0.24,0.03,29.67496171,-95.51129922,A/AE,18.08754539,59.34234243,59.74133,61.49218,61.9492,63.03992
1778589,489174665,76X6MFGQ+4Q4-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,1928,no_basement,0.5,1974,169042.351,84521.1755,27000,none_431466,,P,0,1,0,1,0,0.24,0.03,29.67526531,-95.51054969,A/AE,17.81754684,58.45652039,59.727,61.48392,61.94083,63.0302
1778590,489174667,76X6MFGQ+3M6-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,2324,no_basement,0.5,1974,190027.632,95013.8164,27000,none_431468,,P,0,1,0,1,0,0.24,0.03,29.67517239,-95.51086215,A/AE,17.81900978,58.46132005,59.73306,61.48741,61.94437,63.03431
1778591,489174668,76X6MFGQ+3MH-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,2324,no_basement,0.5,1974,190027.632,95013.8164,27000,none_431469,,P,0,1,0,1,0,0.24,0.03,29.67519887,-95.51075883,A/AE,17.92575645,58.81153881,59.73074,61.48608,61.94302,63.03275
1778592,489174670,76X6MFFQ+V6Q-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,2106,no_basement,0.5,1974,178266.678,89133.3394,27000,none_431471,,P,0,8,1,5,1,0.24,0.03,29.67471002,-95.51188673,A/AE,18.05953598,59.25044803,59.75008,61.49722,61.9543,63.04586
1778593,489174672,76X6MFFQ+R52-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1688,no_basement,0.5,1974,148662.268,74331.134,27000,none_431474,,P,0,9,1,5,1,0.24,0.03,29.67450872,-95.51209631,A/AE,18.0030117,59.06500092,59.75683,61.49976,61.95654,63.04794
1778594,489174674,76X6MFFQ+M47-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1455,no_basement,0.5,1974,134368.929,67184.4649,27000,none_431485,,P,0,9,2,5,2,0.24,0.03,29.67415803,-95.51220176,A/AE,18.00341988,59.06634007,59.77103,61.50029,61.95521,63.04333
1778595,489174676,76X6MFFQ+H4F-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,2100,no_basement,0.5,1974,177925.23,88962.615,27000,none_431491,,P,0,9,1,5,1,0.24,0.03,29.67393246,-95.51219411,A/AE,17.83926201,58.52776437,59.77649,61.5005,61.9547,63.04157
1778596,489174677,76X6MFFQ+G4W-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,1740,no_basement,0.5,1974,159178.262,79589.1312,27000,none_431492,,P,0,9,1,5,1,0.24,0.03,29.6738614,-95.51218721,A/AE,17.87953758,58.65990208,59.77921,61.5006,61.95444,63.04069
1778597,489174679,76X6MFFQ+H75-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,1860,no_basement,0.5,1974,165944.289,82972.1448,27000,none_431494,,P,0,1,0,1,0,0.24,0.03,29.67388013,-95.51177304,A/AE,17.97052765,58.95842593,59.76596,61.5001,61.95568,63.04498
1778598,489174681,76X6MFFQ+XR8-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,1928,no_basement,0.5,1974,169042.351,84521.1755,27000,none_431503,,P,0,2,1,2,1,0.24,0.03,29.67491419,-95.51041183,A/AE,17.89932442,58.72481952,59.72939,61.48531,61.94223,63.03183
1778599,489174683,76X6MFFQ+VR3-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,2092,no_basement,0.5,1974,177468.485,88734.2427,27000,none_431506,,P,0,1,0,1,0,0.24,0.03,29.67463957,-95.51044195,A/AE,17.96728134,58.94777532,59.73319,61.48749,61.94445,63.0344
1778600,489174685,76X6MFFQ+RMC-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,1740,no_basement,0.5,1974,159178.262,79589.1312,27000,none_431507,,P,0,1,0,1,0,0.24,0.03,29.6745507,-95.51085731,A/AE,17.95110512,58.89470371,59.73992,61.49137,61.94836,63.03896
1778601,489174687,76X6MFFQ+VM2-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,2100,no_basement,0.5,1974,177925.23,88962.615,27000,none_431508,,P,0,1,0,1,0,0.24,0.03,29.6746281,-95.51086304,A/AE,17.95110512,58.89470371,59.73894,61.4908,61.9478,63.0383
1778602,489174688,76X6MFFQ+RRF-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,1796,no_basement,0.5,1974,162782.945,81391.4728,27000,none_431511,,P,0,2,0,2,0,0.24,0.03,29.67455633,-95.51043953,A/AE,17.75627136,58.25548534,59.73319,61.48749,61.94445,63.0344
1778603,489174690,76X6MFFQ+PM2-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,2100,no_basement,0.5,1974,244498.59,122249.295,27000,none_431513,,P,0,1,1,1,1,0.24,0.03,29.67426376,-95.51085046,A/AE,18.01819038,59.11479974,59.74286,61.49306,61.95008,63.04096
1778604,489174692,76X6MFFQ+PR7-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,1796,no_basement,0.5,1974,162782.945,81391.4728,27000,none_431514,,P,0,2,0,1,0,0.24,0.03,29.67429174,-95.51043973,A/AE,17.83295059,58.50705762,59.73503,61.48856,61.94552,63.03565
1778605,489174694,76X6MFFQ+MRP-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,1860,no_basement,0.5,1974,229261.442,114630.721,27000,none_431515,,P,0,1,0,0,0,0.24,0.03,29.67420993,-95.51043412,A/AE,17.9387989,58.854329,59.73503,61.48856,61.94552,63.03565
1778606,489174696,76X6MFFQ+HMQ-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1612,no_basement,0.5,1974,143356.024,71678.012,27000,none_431521,,P,0,1,0,1,0,0.24,0.03,29.67396979,-95.51076544,A/AE,18.30437088,60.05371216,59.74441,61.49395,61.95099,63.04202
1778607,489174698,76X6MFFQ+HRM-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,1860,no_basement,0.5,1974,165944.289,82972.1448,27000,none_431522,,P,0,2,1,1,1,0.24,0.03,29.673964,-95.51044034,A/AE,17.9154129,58.77760327,59.73641,61.48935,61.94632,63.03659
1778608,489174699,76X6MFFQ+HR3-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,2092,no_basement,0.5,1974,177468.485,88734.2427,27000,none_431523,,P,0,1,0,0,0,0.24,0.03,29.67388165,-95.5104426,A/AE,17.98988342,59.02192913,59.73687,61.48961,61.94659,63.0369
1778609,489174701,76X6MFFQ+GRF-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,1796,no_basement,0.5,1974,162782.945,81391.4728,27000,none_431524,,P,0,1,0,0,0,0.24,0.03,29.67380019,-95.51044194,A/AE,17.98988342,59.02192913,59.73733,61.48988,61.94686,63.03721
1778663,489174746,76X6MFGP+P78-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,2515,no_basement,0.5,1973,177065.984,88532.9922,27000,none_432891,,P,0,2,0,0,0,0.24,0.03,29.67677724,-95.51430883,A/AE,17.75834274,58.2622812,59.82887,61.50247,61.94979,63.02461
1778665,489174748,76X6MFHR+CR5-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1404,no_basement,0.5,1971,131280.492,65640.246,27000,none_433187,,P,0,2,0,1,0,0.24,0.03,29.67851666,-95.50787935,A/AE,17.90855408,58.75510056,59.02441,61.02824,61.58201,62.68446
1778666,489174749,76X6MFHR+CRH-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1518,no_basement,0.5,1971,138021.429,69010.7148,27000,none_433188,,P,0,3,1,1,1,0.24,0.03,29.67857019,-95.50787907,A/AE,17.63764572,57.86629359,59.02441,61.02824,61.58201,62.68446
1778667,489174750,76X6MFHR+CX2-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1500,no_basement,0.5,1971,136996.2,68498.1,27000,none_433189,,P,0,3,1,1,1,0.24,0.03,29.67851381,-95.50761661,A/AE,17.89753151,58.71893728,59.01044,61.01469,61.56823,62.66896
1778668,489174751,76X6MFHR+CXC-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1404,no_basement,0.5,1971,131280.492,65640.246,27000,none_433190,,P,0,3,1,2,1,0.24,0.03,29.67856731,-95.50761634,A/AE,17.81020927,58.432447,59.01044,61.01469,61.56823,62.66896
1778669,489174752,76X6MFHX+RRH-0-0-0-0,4.82E+14,RES,RES1-2SNB,M,2,2258,no_basement,0.5,1971,186599.489,93299.7448,27000,none_433540,,P,0,8,0,4,0,0.24,0.03,29.67955422,-95.50039405,A/AE,17.02507973,55.85656257,57.4471,59.88425,60.63011,61.5125
1778670,489174753,76X6MFGR+WMW-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,2208,no_basement,0.5,1971,183925.799,91962.8997,27000,none_433541,,P,0,3,0,1,0,0.24,0.03,29.67737038,-95.50830313,A/AE,17.74066925,58.2042973,59.05141,61.06558,61.62274,62.73589
1778671,489174754,76X6MFHR+9R9-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1500,no_basement,0.5,1971,136996.2,68498.1,27000,none_433543,,P,0,3,0,1,0,0.24,0.03,29.67841629,-95.50787986,A/AE,18.06890297,59.28117962,59.01993,61.02389,61.57758,62.67948
1778672,489174755,76X6MFHR+9RQ-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1500,no_basement,0.5,1971,136996.2,68498.1,27000,none_433544,,P,0,3,0,1,0,0.24,0.03,29.67846648,-95.5078796,A/AE,17.90855408,58.75510056,59.01993,61.02389,61.57758,62.67948
1778673,489174756,76X6MFHR+9X6-0-0-0-0,4.82E+14,RES,RES1-1SWB,W,1,1518,basement,2,1971,155208.225,77604.1128,27000,none_433545,,P,0,3,0,1,0,0.24,0.03,29.67840336,-95.50761719,A/AE,17.8839035,58.67422597,59.01062,61.01485,61.56839,62.66916
1778674,489174757,76X6MFHR+9XJ-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1092,no_basement,0.5,1971,114075.037,57037.5187,27000,none_433546,,P,0,2,0,1,0,0.24,0.03,29.67845858,-95.5076169,A/AE,17.89753151,58.71893728,59.01062,61.01485,61.56839,62.66916
1778675,489174758,76X6MFHR+7RQ-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1176,no_basement,0.5,1971,171350.952,85675.476,27000,none_433547,,P,0,3,1,2,1,0.24,0.03,29.6782105,-95.50788093,A/AE,17.84352684,58.5417566,59.02044,61.02439,61.57809,62.68005
1778679,489174762,76X6MFHR+6RX-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1404,no_basement,0.5,1971,131280.492,65640.246,27000,none_433553,,P,0,3,1,1,1,0.24,0.03,29.67810385,-95.50788148,A/AE,17.89809608,58.72078956,59.02061,61.02456,61.57826,62.68025
1778680,489174763,76X6MFHR+7R9-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1500,no_basement,0.5,1971,194738.4,97369.2,27000,none_433554,,P,0,2,0,1,0,0.24,0.03,29.67815528,-95.50788121,A/AE,17.84352684,58.5417566,59.02044,61.02439,61.57809,62.68005
1778681,489174764,76X6MFHR+6XR-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1518,no_basement,0.5,1971,138021.429,69010.7148,27000,none_433555,,P,0,2,0,1,0,0.24,0.03,29.67810177,-95.50761874,A/AE,17.91738129,58.78406122,59.01131,61.01552,61.56907,62.66992
1778682,489174765,76X6MFHR+7X6-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1404,no_basement,0.5,1971,187361.89,93680.9452,27000,none_433556,,P,0,2,0,1,0,0.24,0.03,29.67815242,-95.50761848,A/AE,17.91846466,58.7876156,59.01113,61.01535,61.5689,62.66973
1778683,489174766,76X6MFHR+7XJ-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1500,no_basement,0.5,1971,136996.2,68498.1,27000,none_433557,,P,0,3,1,1,1,0.24,0.03,29.67820261,-95.50761822,A/AE,17.91846466,58.7876156,59.01113,61.01535,61.5689,62.66973
1778684,489174767,76X6MFHR+5RQ-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1518,no_basement,0.5,1971,138021.429,69010.7148,27000,none_433558,,P,0,3,1,1,1,0.24,0.03,29.67795536,-95.5078787,A/AE,17.99361801,59.03418172,59.02096,61.02489,61.5786,62.68063
1778685,489174768,76X6MFHR+5XC-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1404,no_basement,0.5,1971,187361.89,93680.9452,27000,none_433559,,P,0,3,1,1,1,0.24,0.03,29.67793983,-95.50761428,A/AE,17.88349915,58.67289934,59.01165,61.01585,61.56941,62.6703
1778686,489174769,76X6MFHV+934-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1404,no_basement,0.5,1971,131280.492,65640.246,27000,none_433560,,P,0,2,0,1,0,0.24,0.03,29.67838703,-95.50728945,A/AE,17.78648567,58.35461365,58.99737,61.00201,61.55532,62.65446
1778687,489174770,76X6MFHV+952-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1404,no_basement,0.5,1971,131280.492,65640.246,27000,none_433562,,P,0,2,1,1,1,0.24,0.03,29.67838626,-95.50709592,A/AE,17.88178062,58.66726114,58.98837,60.99328,61.54644,62.64448
1778688,489174771,76X6MFHV+942-0-0-0-0,4.82E+14,RES,RES1-2SNB,W,2,2016,no_basement,0.5,1971,173045.085,86522.5428,27000,none_433563,,P,0,2,1,1,1,0.24,0.03,29.67838675,-95.50722031,A/AE,17.74459648,58.21718192,58.99294,60.9977,61.55095,62.64954
1778689,489174772,76X6MFHV+954-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1518,no_basement,0.5,1971,196044.053,98022.0265,27000,none_433564,,P,0,2,1,1,1,0.24,0.03,29.67838602,-95.50703633,A/AE,17.7545433,58.24981585,58.98393,60.98898,61.54206,62.63956
1778690,489174773,76X6MFHV+963-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1404,no_basement,0.5,1971,131280.492,65640.246,27000,none_433565,,P,0,1,0,1,0,0.24,0.03,29.67838378,-95.50693922,A/AE,17.81977844,58.4638419,58.9795,60.98467,61.53769,62.63464
1778691,489174774,76X6MFHR+4RX-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1500,no_basement,0.5,1971,136996.2,68498.1,27000,none_433567,,P,0,2,0,1,0,0.24,0.03,29.67785383,-95.50787923,A/AE,17.94852066,58.88622452,59.02113,61.02505,61.57877,62.68082
1778692,489174775,76X6MFHR+5R9-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1404,no_basement,0.5,1971,187361.89,93680.9452,27000,none_433568,,P,0,2,0,1,0,0.24,0.03,29.67790402,-95.50787897,A/AE,17.99361801,59.03418172,59.02096,61.02489,61.5786,62.68063
1778693,489174776,76X6MFHR+4XJ-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1404,no_basement,0.5,1971,131280.492,65640.246,27000,none_433570,,P,0,2,0,1,0,0.24,0.03,29.67783821,-95.5076148,A/AE,17.84979248,58.56231316,59.01182,61.01602,61.56958,62.67049
1778694,489174777,76X6MFHR+5X2-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1500,no_basement,0.5,1971,194738.4,97369.2,27000,none_433571,,P,0,3,1,1,1,0.24,0.03,29.67788839,-95.50761454,A/AE,17.88349915,58.67289934,59.01165,61.01585,61.56941,62.6703
1778695,489174778,76X6MFHR+3R5-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1500,no_basement,0.5,1971,136996.2,68498.1,27000,none_433572,,P,0,3,0,1,0,0.24,0.03,29.67764302,-95.50788032,A/AE,17.76889038,58.29688632,59.02148,61.02538,61.57911,62.6812
1778696,489174779,76X6MFHR+3RH-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1404,no_basement,0.5,1971,131280.492,65640.246,27000,none_433573,,P,0,3,1,1,1,0.24,0.03,29.67769321,-95.50788006,A/AE,17.89099884,58.69750464,59.02148,61.02538,61.57911,62.6812
1778697,489174780,76X6MFHR+3RX-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1518,no_basement,0.5,1971,196044.053,98022.0265,27000,none_433574,,P,0,3,1,1,1,0.24,0.03,29.67774339,-95.5078798,A/AE,17.89099884,58.69750464,59.0213,61.02522,61.57894,62.68101
1778698,489174781,76X6MFHR+3X2-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1404,no_basement,0.5,1971,131280.492,65640.246,27000,none_433575,,P,0,2,0,1,0,0.24,0.03,29.67763746,-95.50761584,A/AE,17.83537102,58.51499865,59.01216,61.01635,61.56992,62.67087
1778699,489174782,76X6MFHR+3XC-0-0-0-0,4.82E+14,RES,RES1-1SNB,W,1,1500,no_basement,0.5,1971,136996.2,68498.1,27000,none_433576,,P,0,3,1,2,1,0.24,0.03,29.67768764,-95.50761558,A/AE,17.88108063,58.66496457,59.01216,61.01635,61.56992,62.67087
